internal_id,title,doi,year,source_db,ta_decision,ft_decision,ft_rationale,ft_matched_ic,ft_matched_ec,raw
aaff139f,Work in&#xa0;Progress Prediction for&#xa0;Business Processes Using Temporal Convolutional Networks,10.1007/978-981-97-4677-4_10,2024,springer,maybe,pending,"Título sugere forecasting de WIP (métrica de processo) usando redes neurais temporais, potencialmente alinhado com IC3. Porém, abstract está ausente, impedindo confirmação crítica: (a) domínio é software ou BPM genérico; (b) usa event logs ou dados de processos de SW; (c) contexto é desenvolvimento de software ou apenas processos de negócio genéricos. Texto completo é necessário para diferenciar e",,,"```json
{
  ""decision"": ""pending"",
  ""rationale"": ""Título sugere forecasting de WIP (métrica de processo) usando redes neurais temporais, potencialmente alinhado com IC3. Porém, abstract está ausente, impedindo confirmação crítica: (a) domínio é software ou BPM genérico; (b) usa event logs ou dados de processos de SW; (c) contexto é desenvolvimento de software ou apenas processos de negócio genéricos. Texto completo é necessário para diferenciar entre relevância marginal e exclusão por EC1 (domí"
502a0ca8,Mining Process Flowcharts from Business Data: An Evolutionary Approach,10.1007/978-3-642-10430-5_82,2010,springer,maybe,pending,"O resumo está ausente, impedindo avaliação conclusiva contra os critérios de inclusão/exclusão. O título 'Mining Process Flowcharts from Business Data: An Evolutionary Approach' sugere process mining, mas não há evidência textual de aplicação específica a processos de software (IC1) versus BPM genérico em domínios diversos (potencial EC1). A data (2010) e venue (Springer, contexto provável CIRP - ",,,"```json
{
  ""decision"": ""pending"",
  ""rationale"": ""O resumo está ausente, impedindo avaliação conclusiva contra os critérios de inclusão/exclusão. O título 'Mining Process Flowcharts from Business Data: An Evolutionary Approach' sugere process mining, mas não há evidência textual de aplicação específica a processos de software (IC1) versus BPM genérico em domínios diversos (potencial EC1). A data (2010) e venue (Springer, contexto provável CIRP - multidisciplinar) reforçam incerteza. Requer text"
097b8e3b,Web Service Mining and Verification of Properties: An Approach Based on Event Calculus,10.1007/11914853_25,2006,springer,maybe,pending,"Resumo ausente impossibilita avaliação confiável dos critérios de inclusão. Título menciona 'Web Service Mining' e 'Event Calculus', sugerindo potencial relevância para process mining e análise de eventos, mas não há evidência clara de aplicação a processos de desenvolvimento de software (IC1) ou uso de modelagem estocástica (IC2). A data de 2006 e foco em web services genéricos aumentam risco de ",,,"```json
{
  ""decision"": ""pending"",
  ""rationale"": ""Resumo ausente impossibilita avaliação confiável dos critérios de inclusão. Título menciona 'Web Service Mining' e 'Event Calculus', sugerindo potencial relevância para process mining e análise de eventos, mas não há evidência clara de aplicação a processos de desenvolvimento de software (IC1) ou uso de modelagem estocástica (IC2). A data de 2006 e foco em web services genéricos aumentam risco de EC1. Texto completo necessário para decisão funda"
1b57144c,Causal Relation Detection for Activities from Heterogeneous Sources,10.1007/978-3-642-27997-3_31,2012,springer,maybe,pending,"Resumo ausente impossibilita avaliação confiável dos critérios de inclusão. Título sugere análise de relações causais entre atividades de múltiplas fontes, potencialmente relevante a process mining e descoberta de processos, mas sem conteúdo disponível não se pode confirmar aplicação a processos de software ou atendimento a qualquer IC.",,,"```json
{
  ""decision"": ""pending"",
  ""rationale"": ""Resumo ausente impossibilita avaliação confiável dos critérios de inclusão. Título sugere análise de relações causais entre atividades de múltiplas fontes, potencialmente relevante a process mining e descoberta de processos, mas sem conteúdo disponível não se pode confirmar aplicação a processos de software ou atendimento a qualquer IC."",
  ""matched_ic"": [],
  ""matched_ec"": [],
  ""evidence_tags"": [
    ""insufficient_abstract"",
    ""full_text_req"
2522cd5b,A comprehensive survey on intelligent software reliability prediction,10.1007/s10791-025-09597-z,2025,springer,maybe,pending,"Título sugere foco em predição de confiabilidade de software (potencialmente IC3), mas o abstract está completamente ausente. Impossível confirmar se a pesquisa aplica process mining, modelagem estocástica ou forecasting de métricas de processo de desenvolvimento sem acesso ao texto completo. Requer avaliação do documento integral.",,,"```json
{
  ""decision"": ""pending"",
  ""rationale"": ""Título sugere foco em predição de confiabilidade de software (potencialmente IC3), mas o abstract está completamente ausente. Impossível confirmar se a pesquisa aplica process mining, modelagem estocástica ou forecasting de métricas de processo de desenvolvimento sem acesso ao texto completo. Requer avaliação do documento integral."",
  ""matched_ic"": [],
  ""matched_ec"": [],
  ""evidence_tags"": [
    ""defect_prediction"",
    ""reliability"",
    ""ins"
2620df4c,Towards Model-Driven Digital Twin Engineering: Current Opportunities and Future Challenges,10.1007/978-3-030-58167-1_4,2020,springer,maybe,pending,"Resumo ausente impede avaliação conclusiva. Título menciona 'Model-Driven Digital Twin Engineering', que é genérico e pode aplicar-se a diversos domínios (manufatura, sistemas IoT, processos de SW). Sem abstract, não é possível confirmar se trata-se de process mining, modelagem estocástica de processos de SW, ou forecasting em contexto de engenharia de software. A relevância é marginal mas não des",,,"```json
{
  ""decision"": ""pending"",
  ""rationale"": ""Resumo ausente impede avaliação conclusiva. Título menciona 'Model-Driven Digital Twin Engineering', que é genérico e pode aplicar-se a diversos domínios (manufatura, sistemas IoT, processos de SW). Sem abstract, não é possível confirmar se trata-se de process mining, modelagem estocástica de processos de SW, ou forecasting em contexto de engenharia de software. A relevância é marginal mas não descartável, justificando revisão do texto completo."
e67c754b,Computing Alignments for&#xa0;Partially-Ordered Traces Through Petri Net Unfoldings,10.1007/978-3-031-94634-9_20,2025,springer,maybe,pending,"O abstract está ausente e a fonte bibliográfica é não verificável. O título sugere relevância marginal para process mining (alinhamento de traces com Petri nets), mas sem acesso ao conteúdo completo não é possível confirmar: (1) se a aplicação é em processos de software ou em BPM genérico; (2) se há validação empírica ou é contribuição puramente teórica; (3) se atende aos critérios de inclusão (IC",,,"```json
{
  ""decision"": ""pending"",
  ""rationale"": ""O abstract está ausente e a fonte bibliográfica é não verificável. O título sugere relevância marginal para process mining (alinhamento de traces com Petri nets), mas sem acesso ao conteúdo completo não é possível confirmar: (1) se a aplicação é em processos de software ou em BPM genérico; (2) se há validação empírica ou é contribuição puramente teórica; (3) se atende aos critérios de inclusão (IC1, IC2, IC3, IC4). Requer análise do texto comple"
e806a9fa,LoGo: Combining Local and Global Techniques for Predictive Business Process Monitoring,10.1007/978-3-030-49435-3_18,2020,springer,maybe,pending,"O título sugere forte relevância para PATHCAST (Predictive Business Process Monitoring com técnicas locais/globais indicando forecasting em processos), mas o resumo está ausente. Sem acesso ao texto completo ou abstract, é impossível confirmar: (1) se o domínio é software ou BPM genérico; (2) se utiliza process mining e event logs; (3) qual método estocástico é empregado. A ausência de abstract no",,,"```json
{
  ""decision"": ""pending"",
  ""rationale"": ""O título sugere forte relevância para PATHCAST (Predictive Business Process Monitoring com técnicas locais/globais indicando forecasting em processos), mas o resumo está ausente. Sem acesso ao texto completo ou abstract, é impossível confirmar: (1) se o domínio é software ou BPM genérico; (2) se utiliza process mining e event logs; (3) qual método estocástico é empregado. A ausência de abstract no nível de texto completo impossibilita decisão ri"
069b06f9,Managing Uncertainty in ERP Project Estimation Practice: An Industrial Case Study,10.1007/978-3-540-69566-0_10,2008,springer,maybe,pending,"Abstract ausente impede avaliação conclusiva. Título sugere relevância marginal para IC3 (forecasting em processos de SW/ERP), mas sem conteúdo verificável não é possível confirmar se utiliza process mining, modelagem estocástica ou data-driven forecasting em artefatos de SW, ou se é apenas análise qualitativa de prática industrial. Texto completo necessário para decisão fundamentada.",,,"```json
{
  ""decision"": ""pending"",
  ""rationale"": ""Abstract ausente impede avaliação conclusiva. Título sugere relevância marginal para IC3 (forecasting em processos de SW/ERP), mas sem conteúdo verificável não é possível confirmar se utiliza process mining, modelagem estocástica ou data-driven forecasting em artefatos de SW, ou se é apenas análise qualitativa de prática industrial. Texto completo necessário para decisão fundamentada."",
  ""matched_ic"": [],
  ""matched_ec"": [],
  ""evidence_tags"": "
9044b72d,Exploration of Process Mining Opportunities In Educational Software Engineering - The GitLab Analyser.,,2020,snowball,maybe,pending,"O título sugere forte relevância potencial para IC1 (Process Mining em Software), indicando aplicação de process mining a GitLab (artefato de SW). Contudo, a ausência completa de abstract impede confirmação inequívoca de que o estudo realmente executa mining de processos de desenvolvimento em artefatos de SW ou se limita a ferramenta educacional/análise sem mining propriamente dito. Texto completo",IC1,,"```json
{
  ""decision"": ""pending"",
  ""rationale"": ""O título sugere forte relevância potencial para IC1 (Process Mining em Software), indicando aplicação de process mining a GitLab (artefato de SW). Contudo, a ausência completa de abstract impede confirmação inequívoca de que o estudo realmente executa mining de processos de desenvolvimento em artefatos de SW ou se limita a ferramenta educacional/análise sem mining propriamente dito. Texto completo necessário para validação."",
  ""matched_ic"": [
 "
