internal_id,title,doi,year,source_db,ta_decision,ft_decision,ft_rationale,ft_matched_ic,ft_matched_ec,raw
664ee5b9,Discovering Data Models from Event Logs,10.1007/978-3-030-62522-1_5,2020,springer,maybe,pending,"O resumo está ausente e não é possível verificar se o paper trata de process mining aplicado a processos de software ou se foca em modelagem de dados genérica. O título 'Discovering Data Models from Event Logs' sugere process mining (potencialmente IC1), mas sem conteúdo concreto não há confirmação de relevância ao escopo PATHCAST (software, estocástico, forecasting). Requer acesso ao texto comple",,,"```json
{
  ""decision"": ""pending"",
  ""rationale"": ""O resumo está ausente e não é possível verificar se o paper trata de process mining aplicado a processos de software ou se foca em modelagem de dados genérica. O título 'Discovering Data Models from Event Logs' sugere process mining (potencialmente IC1), mas sem conteúdo concreto não há confirmação de relevância ao escopo PATHCAST (software, estocástico, forecasting). Requer acesso ao texto completo para decisão fundamentada."",
  ""matched_ic"": ["
06117441,Data-Driven Requirements Engineering: A Guided Tour,10.1007/978-3-030-70006-5_4,2021,springer,maybe,pending,"Resumo não disponível. Título sugere foco em engenharia de requisitos orientada por dados, que pode estar tangencialmente relacionado a processos de SW, mas sem o texto completo é impossível confirmar se aborda process mining, modelagem estocástica, forecasting de métricas de processo ou mineração de repositórios — elementos nucleares do escopo PATHCAST.",,,"```json
{
  ""decision"": ""pending"",
  ""rationale"": ""Resumo não disponível. Título sugere foco em engenharia de requisitos orientada por dados, que pode estar tangencialmente relacionado a processos de SW, mas sem o texto completo é impossível confirmar se aborda process mining, modelagem estocástica, forecasting de métricas de processo ou mineração de repositórios — elementos nucleares do escopo PATHCAST."",
  ""matched_ic"": [],
  ""matched_ec"": [],
  ""evidence_tags"": [""insufficient_abstract"", ""full"
aaa59947,Hybrid Project Management,10.1007/978-3-030-78814-8_13,2021,springer,maybe,pending,Resumo completamente ausente e fonte bibliográfica (capítulo de livro Springer sobre transformação digital em banking/insurance) levanta dúvidas sobre escopo e aplicabilidade ao domínio de processos de desenvolvimento de software. O título 'Hybrid Project Management' é genérico e insuficiente para confirmar aderência aos critérios IC1–IC4 sem acesso ao texto completo. Recomenda-se recuperação do f,,,"```json
{
  ""decision"": ""pending"",
  ""rationale"": ""Resumo completamente ausente e fonte bibliográfica (capítulo de livro Springer sobre transformação digital em banking/insurance) levanta dúvidas sobre escopo e aplicabilidade ao domínio de processos de desenvolvimento de software. O título 'Hybrid Project Management' é genérico e insuficiente para confirmar aderência aos critérios IC1–IC4 sem acesso ao texto completo. Recomenda-se recuperação do full text para avaliação definitiva."",
  ""matched_"
ec5ae9ab,DEMO Enhanced Method Engineering,10.1007/978-3-030-38854-6_20,2020,springer,maybe,pending,"Resumo ausente impossibilita avaliação confiável dos critérios de inclusão. O título 'DEMO Enhanced Method Engineering' é genérico e não fornece evidência clara de relevância a process mining, modelagem estocástica ou forecasting em processos de software. Acesso ao texto completo é necessário para decisão informada.",,,"```json
{
  ""decision"": ""pending"",
  ""rationale"": ""Resumo ausente impossibilita avaliação confiável dos critérios de inclusão. O título 'DEMO Enhanced Method Engineering' é genérico e não fornece evidência clara de relevância a process mining, modelagem estocástica ou forecasting em processos de software. Acesso ao texto completo é necessário para decisão informada."",
  ""matched_ic"": [],
  ""matched_ec"": [],
  ""evidence_tags"": [
    ""insufficient_abstract"",
    ""full_text_required""
  ],
  ""softwa"
0970f947,A systematic approach for performance assessment using process mining,10.1007/s10664-018-9606-9,2018,springer,maybe,pending,"Título sugere forte relevância para process mining (IC1 potencial), mas ausência de abstract impede confirmação definitiva de escopo, método e aplicação a processos de software. Fase de texto completo requer evidência inequívoca; sem resumo ou contexto adicional, não é possível confirmar se a avaliação de desempenho aplica-se especificamente a processos de desenvolvimento de software ou a domínios",,,"```json
{
  ""decision"": ""pending"",
  ""rationale"": ""Título sugere forte relevância para process mining (IC1 potencial), mas ausência de abstract impede confirmação definitiva de escopo, método e aplicação a processos de software. Fase de texto completo requer evidência inequívoca; sem resumo ou contexto adicional, não é possível confirmar se a avaliação de desempenho aplica-se especificamente a processos de desenvolvimento de software ou a domínios alternativos (EC1)."",
  ""matched_ic"": [],
  ""mat"
7fcac0a5,A method for transforming knowledge discovery metamodel to ArchiMate models,10.1007/s10270-021-00912-y,2021,springer,maybe,pending,"Resumo ausente impede avaliação decisiva. Título menciona 'knowledge discovery metamodel' e 'ArchiMate', sugerindo modelagem de processos, mas sem conteúdo não há evidência de aplicação a process mining, modelagem estocástica ou forecasting em processos de SW. Requer texto completo para confirmação de relevância ao escopo PATHCAST.",,,"```json
{
  ""decision"": ""pending"",
  ""rationale"": ""Resumo ausente impede avaliação decisiva. Título menciona 'knowledge discovery metamodel' e 'ArchiMate', sugerindo modelagem de processos, mas sem conteúdo não há evidência de aplicação a process mining, modelagem estocástica ou forecasting em processos de SW. Requer texto completo para confirmação de relevância ao escopo PATHCAST."",
  ""matched_ic"": [],
  ""matched_ec"": [],
  ""evidence_tags"": [
    ""insufficient_abstract"",
    ""full_text_required"
8f43106a,VM*: A Family of Visual Model Manipulation Languages,10.1007/978-3-030-92875-9_6,2022,springer,maybe,exclude,"Sem abstract disponível e título refere-se a linguagens genéricas de manipulação visual de modelos (VM*), sem indicação clara de conexão com process mining, modelagem estocástica, forecasting ou processos de desenvolvimento de software. A triagem de texto completo não encontra evidência de atendimento a nenhum IC.",,EC3,"```json
{
  ""decision"": ""exclude"",
  ""rationale"": ""Sem abstract disponível e título refere-se a linguagens genéricas de manipulação visual de modelos (VM*), sem indicação clara de conexão com process mining, modelagem estocástica, forecasting ou processos de desenvolvimento de software. A triagem de texto completo não encontra evidência de atendimento a nenhum IC."",
  ""matched_ic"": [],
  ""matched_ec"": [
    ""EC3""
  ],
  ""evidence_tags"": [],
  ""software_context"": ""unclear"",
  ""stochastic_method"":"
4b14249e,A Survey of Learning Methods in Open Source Software,10.1007/978-3-030-54997-8_10,2020,springer,maybe,pending,"Abstract ausente impossibilita avaliação rigorosa contra critérios de inclusão/exclusão. Título 'A Survey of Learning Methods in Open Source Software' é genérico e não fornece evidência clara de abordagem de process mining, modelagem estocástica ou forecasting em processos de SW. Requer acesso ao texto completo para confirmar escopo.",,,"```json
{
  ""decision"": ""pending"",
  ""rationale"": ""Abstract ausente impossibilita avaliação rigorosa contra critérios de inclusão/exclusão. Título 'A Survey of Learning Methods in Open Source Software' é genérico e não fornece evidência clara de abordagem de process mining, modelagem estocástica ou forecasting em processos de SW. Requer acesso ao texto completo para confirmar escopo."",
  ""matched_ic"": [],
  ""matched_ec"": [],
  ""evidence_tags"": [
    ""insufficient_abstract"",
    ""full_text_requir"
c1908514,Time in Data Models,10.1007/978-3-030-91387-8_2,2021,springer,maybe,pending,"Resumo ausente impede avaliação de adequação aos critérios de inclusão da SLR PATHCAST. Título 'Time in Data Models' é genérico e não fornece evidência suficiente de aplicação a process mining, modelagem estocástica, forecasting ou processos de software. Texto completo é necessário para decisão fundamentada.",,,"```json
{
  ""decision"": ""pending"",
  ""rationale"": ""Resumo ausente impede avaliação de adequação aos critérios de inclusão da SLR PATHCAST. Título 'Time in Data Models' é genérico e não fornece evidência suficiente de aplicação a process mining, modelagem estocástica, forecasting ou processos de software. Texto completo é necessário para decisão fundamentada."",
  ""matched_ic"": [],
  ""matched_ec"": [],
  ""evidence_tags"": [
    ""insufficient_abstract"",
    ""full_text_required""
  ],
  ""software_conte"
029939c0,Analyzing Usage Data in Enterprise Cloud Software: An Action Design Research Approach,10.1007/978-3-030-45819-5_11,2020,springer,maybe,pending,"O resumo está ausente e a fonte bibliográfica não foi verificada. O título sugere análise de dados de uso em software empresarial em nuvem, o que poderia potencialmente ser relevante para IC4 (mineração de dados de repositórios/artefatos de software), mas sem acesso ao texto completo ou resumo, é impossível confirmar se o foco é realmente em processos de desenvolvimento de software, modelagem esto",,,"```json
{
  ""decision"": ""pending"",
  ""rationale"": ""O resumo está ausente e a fonte bibliográfica não foi verificada. O título sugere análise de dados de uso em software empresarial em nuvem, o que poderia potencialmente ser relevante para IC4 (mineração de dados de repositórios/artefatos de software), mas sem acesso ao texto completo ou resumo, é impossível confirmar se o foco é realmente em processos de desenvolvimento de software, modelagem estocástica ou forecasting de métricas de processo. O"
