internal_id,title,doi,year,source_db,ta_decision,ta_rationale,ta_matched_ic,ta_matched_ec,raw
c0ef1a3e,Aspect based reverse engineering process,10.1109/NUICONE.2012.6493175,2012,ieee,exclude,"O paper trata de aspect mining e reverse engineering de sistemas legados, mas não aborda process mining, modelagem estocástica, forecasting de métricas de processo, ou mineração de repositórios para descoberta de processos de SW. Aplica-se EC3: método de engenharia de software sem avaliação em contexto de processos de desenvolvimento.",,EC3,"```json
{
  ""decision"": ""exclude"",
  ""rationale"": ""O paper trata de aspect mining e reverse engineering de sistemas legados, mas não aborda process mining, modelagem estocástica, forecasting de métricas de processo, ou mineração de repositórios para descoberta de processos de SW. Aplica-se EC3: método de engenharia de software sem avaliação em contexto de processos de desenvolvimento."",
  ""matched_ic"": [],
  ""matched_ec"": [""EC3""],
  ""evidence_tags"": [],
  ""software_context"": ""not_software_proces"
b21f7a67,Towards Automated Enterprise Architecture Documentation: Data Quality Aspects of SAP PI,10.1007/978-3-642-32741-4_10,2013,springer,exclude,"O título refere-se a documentação automatizada de arquitetura empresarial e qualidade de dados em SAP PI (ferramenta de integração). Sem abstract, não há evidência de que o trabalho aborda process mining, modelagem estocástica ou forecasting em processos de software. SAP PI é ferramenta de middleware, não artefato de processo de desenvolvimento de SW.",,EC2|EC3,"```json
{
  ""decision"": ""exclude"",
  ""rationale"": ""O título refere-se a documentação automatizada de arquitetura empresarial e qualidade de dados em SAP PI (ferramenta de integração). Sem abstract, não há evidência de que o trabalho aborda process mining, modelagem estocástica ou forecasting em processos de software. SAP PI é ferramenta de middleware, não artefato de processo de desenvolvimento de SW."",
  ""matched_ic"": [],
  ""matched_ec"": [""EC2"", ""EC3""],
  ""evidence_tags"": [],
  ""software_contex"
b9c500b1,Analysis of Social Networks Extracted from Log Files,10.1007/978-1-4419-7142-5_6,2010,springer,maybe,"Título sugere análise de redes sociais extraídas de logs, potencialmente relevante para IC1 (process mining em SW), mas ausência completa de abstract impede confirmação de que o contexto é desenvolvimento de software e não apenas redes sociais genéricas.",,,"```json
{
  ""decision"": ""maybe"",
  ""rationale"": ""Título sugere análise de redes sociais extraídas de logs, potencialmente relevante para IC1 (process mining em SW), mas ausência completa de abstract impede confirmação de que o contexto é desenvolvimento de software e não apenas redes sociais genéricas."",
  ""matched_ic"": [],
  ""matched_ec"": [],
  ""evidence_tags"": [
    ""event_log"",
    ""insufficient_abstract"",
    ""full_text_required""
  ],
  ""software_context"": ""unclear"",
  ""stochastic_method"": """
fbc469cf,Change-Aware Build Prediction Model for Stall Avoidance in Continuous Integration,10.1109/ESEM.2017.23,2017,ieee,include,"O artigo aborda predição de build outcome em CI usando dados de repositório (TravisTorrent) e modificações de código, atendendo IC3 (forecasting de build outcome como métrica de processo) e IC4 (mineração de repositórios para melhorar previsões de processo de SW). A exclusão EC2 não se aplica pois o foco é no processo de CI, não no software como ferramenta.",IC3|IC4,,"```json
{
  ""decision"": ""include"",
  ""rationale"": ""O artigo aborda predição de build outcome em CI usando dados de repositório (TravisTorrent) e modificações de código, atendendo IC3 (forecasting de build outcome como métrica de processo) e IC4 (mineração de repositórios para melhorar previsões de processo de SW). A exclusão EC2 não se aplica pois o foco é no processo de CI, não no software como ferramenta."",
  ""matched_ic"": [""IC3"", ""IC4""],
  ""matched_ec"": [],
  ""evidence_tags"": [""forecasting"", "
d17b5077,Measuring Complexity of&#xa0;Bot Models in&#xa0;Robotic Process Automation,10.1007/978-3-031-70445-1_10,2024,springer,exclude,"O artigo trata de Robotic Process Automation (RPA) e complexidade de modelos de bots, não de processos de desenvolvimento de software. RPA é um domínio de automação de processos de negócios genéricos, e não há evidência de que aborde software development process, mining de repositórios ou modelagem estocástica de processos de SW.",,EC1,"```json
{
  ""decision"": ""exclude"",
  ""rationale"": ""O artigo trata de Robotic Process Automation (RPA) e complexidade de modelos de bots, não de processos de desenvolvimento de software. RPA é um domínio de automação de processos de negócios genéricos, e não há evidência de que aborde software development process, mining de repositórios ou modelagem estocástica de processos de SW."",
  ""matched_ic"": [],
  ""matched_ec"": [""EC1""],
  ""evidence_tags"": [],
  ""software_context"": ""not_software_process"",
 "
bab4c035,Monitoring Business Constraints with Linear Temporal Logic: An Approach Based on Colored Automata,10.1007/978-3-642-23059-2_13,2011,springer,maybe,"O título sugere monitoramento de processos de negócio com LTL e autômatos coloridos, o que poderia ser relevante para BPM. Porém, sem abstract disponível, não é possível confirmar se aplica-se especificamente a processos de SW ou se é genérico de BPM. A ausência de resumo impede avaliação confiável contra critérios de inclusão.",,,"```json
{
  ""decision"": ""maybe"",
  ""rationale"": ""O título sugere monitoramento de processos de negócio com LTL e autômatos coloridos, o que poderia ser relevante para BPM. Porém, sem abstract disponível, não é possível confirmar se aplica-se especificamente a processos de SW ou se é genérico de BPM. A ausência de resumo impede avaliação confiável contra critérios de inclusão."",
  ""matched_ic"": [],
  ""matched_ec"": [],
  ""evidence_tags"": [
    ""insufficient_abstract""
  ],
  ""software_context"": ""un"
c4dcb94f,Reverse Engineered Formal Models for GUI Testing,10.1007/978-3-540-79707-4_16,2008,springer,exclude,"Sem abstract disponível e título sugere foco em teste de GUI via engenharia reversa de modelos formais, não em process mining, modelagem estocástica de processos de SW, forecasting de métricas de processo ou mineração de repositórios. O escopo é testing, não análise/predição de processos de desenvolvimento.",,EC3,"```json
{
  ""decision"": ""exclude"",
  ""rationale"": ""Sem abstract disponível e título sugere foco em teste de GUI via engenharia reversa de modelos formais, não em process mining, modelagem estocástica de processos de SW, forecasting de métricas de processo ou mineração de repositórios. O escopo é testing, não análise/predição de processos de desenvolvimento."",
  ""matched_ic"": [],
  ""matched_ec"": [""EC3""],
  ""evidence_tags"": [""insufficient_abstract""],
  ""software_context"": ""software_testing"",
  ""st"
f8cac779,Detecting and Characterizing Developer Behavior Following Opportunistic Reuse of Code Snippets from the Web,,2018,ieee,exclude,"O artigo estuda comportamento de desenvolvedores durante reutilização oportunística de código via análise de micro-interações no IDE, mas não aborda process mining, modelagem estocástica, forecasting de métricas de processo ou mineração de repositórios conforme definido nos critérios de inclusão. Trata-se de análise comportamental, não de descoberta ou predição de processos de desenvolvimento.",,EC3,"```json
{
  ""decision"": ""exclude"",
  ""rationale"": ""O artigo estuda comportamento de desenvolvedores durante reutilização oportunística de código via análise de micro-interações no IDE, mas não aborda process mining, modelagem estocástica, forecasting de métricas de processo ou mineração de repositórios conforme definido nos critérios de inclusão. Trata-se de análise comportamental, não de descoberta ou predição de processos de desenvolvimento."",
  ""matched_ic"": [],
  ""matched_ec"": [
    ""EC3""
  "
382e70e6,Decision making among alternative routes for UAVs in dynamic environments,10.1109/EFTA.2007.4416892,2007,ieee,exclude,"O artigo trata exclusivamente de otimização de trajetórias para UAVs em ambientes dinâmicos, utilizando MILP e algoritmo A*. Não há qualquer conexão com processos de desenvolvimento de software, process mining, modelagem estocástica de processos de SW ou forecasting de métricas de SW. Claramente fora do escopo da SLR PATHCAST.",,EC1,"```json
{
  ""decision"": ""exclude"",
  ""rationale"": ""O artigo trata exclusivamente de otimização de trajetórias para UAVs em ambientes dinâmicos, utilizando MILP e algoritmo A*. Não há qualquer conexão com processos de desenvolvimento de software, process mining, modelagem estocástica de processos de SW ou forecasting de métricas de SW. Claramente fora do escopo da SLR PATHCAST."",
  ""matched_ic"": [],
  ""matched_ec"": [
    ""EC1""
  ],
  ""evidence_tags"": [],
  ""software_context"": ""not_software_proces"
1ad5c0af,"Quantification of Software Code Coverage Using Artificial Bee Colony
Optimization Based on Markov Approach",10.1007/s13369-017-2554-7,2017,wos,exclude,"O paper foca em otimização de cobertura de código e geração de casos de teste usando Markov chains e ABC, mas não aborda processo de desenvolvimento de software, modelagem de processos, forecasting de métricas de processo ou mineração de repositórios. A aplicação de Markov é técnica (probabilidades de transição em fluxo de controle), não para modelagem estocástica de processos de SW. Não atende ne",,EC3,"```json
{
  ""decision"": ""exclude"",
  ""rationale"": ""O paper foca em otimização de cobertura de código e geração de casos de teste usando Markov chains e ABC, mas não aborda processo de desenvolvimento de software, modelagem de processos, forecasting de métricas de processo ou mineração de repositórios. A aplicação de Markov é técnica (probabilidades de transição em fluxo de controle), não para modelagem estocástica de processos de SW. Não atende nenhum dos critérios de inclusão (IC1-IC4)."",
  ""ma"
43b0bc84,Agile business process management,10.1108/bpmj-12-2018-0347,2019,snowball,exclude,"Este é um SLR secundário sobre agile BPM genérico. Embora mencione process mining como tecnologia emergente, o foco do paper é em frameworks conceituais de BPM ágil, não em aplicação de process mining, modelagem estocástica ou forecasting em processos de software. Não há evidência de que o estudo investigue especificamente processos de desenvolvimento de SW (commits, issues, CI/CD) ou métricas de ",,EC4,"```json
{
  ""decision"": ""exclude"",
  ""rationale"": ""Este é um SLR secundário sobre agile BPM genérico. Embora mencione process mining como tecnologia emergente, o foco do paper é em frameworks conceituais de BPM ágil, não em aplicação de process mining, modelagem estocástica ou forecasting em processos de software. Não há evidência de que o estudo investigue especificamente processos de desenvolvimento de SW (commits, issues, CI/CD) ou métricas de processo de software."",
  ""matched_ic"": [],
  ""ma"
