row_idx,internal_id,title,doi,ta_decision_primary,ta_decision_verifier,verifier_model,raw
166,31cf5f78,Architectural patterns for neuro-symbolic AI,10.3233/FAIA230135,exclude,exclude,claude-sonnet-4-6,"```json
{
  ""decision"": ""exclude"",
  ""rationale"": ""O título indica foco em padrões arquiteturais para IA neuro-simbólica, sem relação com process mining, modelagem estocástica de processos de SW ou mineração de repositórios. Nenhum IC é atendido."",
  ""matched_ic"": [],
  ""matched_ec"": [""EC2"", ""EC3""],
  ""evidence_tags"": [],
  ""software_context"": ""not_software_process"",
  ""stochastic_method"": ""none"",
  ""forecast_target"": ""none"",
  ""process_data_source"": ""none"",
  ""confidence"": ""high""
}
```"
167,a6a20bdd,Interactive Bottleneck Detection in Data Driven Business Process Simulation in Healthcare: Egyptian Case Study,10.1109/ICCTA58027.2022.10206105,exclude,exclude,claude-sonnet-4-6,"```json
{
  ""decision"": ""exclude"",
  ""rationale"": ""O paper aplica process mining e simulação orientada a dados exclusivamente no domínio da saúde (instalações médicas egípcias), sem qualquer relação com processos de desenvolvimento de software. O critério EC1 é claramente atendido."",
  ""matched_ic"": [],
  ""matched_ec"": [""EC1""],
  ""evidence_tags"": [""process_mining"", ""simulation"", ""event_log""],
  ""software_context"": ""not_software_process"",
  ""stochastic_method"": ""simulation"",
  ""forecast_target"": ""none"",
  ""process_data_source"": ""event_logs"",
  ""confidence"": ""high""
}
```"
169,18fdaf61,Highly accurate and efficient data-driven methods for genotype imputation,10.1109/TCBB.2017.2708701,exclude,exclude,claude-sonnet-4-6,"```json
{
  ""decision"": ""exclude"",
  ""rationale"": ""O paper trata de imputação de genótipos em bioinformática (organismos modelo e não-modelo como humano, milho, maçã e uva), sem qualquer relação com processos de desenvolvimento de software. EC1 se aplica claramente (domínio fora de SW)."",
  ""matched_ic"": [],
  ""matched_ec"": [""EC1""],
  ""evidence_tags"": [],
  ""software_context"": ""not_software_process"",
  ""stochastic_method"": ""none"",
  ""forecast_target"": ""none"",
  ""process_data_source"": ""none"",
  ""confidence"": ""high""
}
```"
168,7b900a9b,Reliability and Fault-Tolerance Assessment of PMSM Drive for Electric Aircraft Applications,10.1109/IEMDC55163.2023.10238884,exclude,exclude,claude-sonnet-4-6,"```json
{
  ""decision"": ""exclude"",
  ""rationale"": ""O paper trata de confiabilidade de motores de ímã permanente para aeronaves elétricas, aplicando o método de cadeia de Markov a sistemas eletromecânicos físicos, não a processos de desenvolvimento de software. O domínio é engenharia elétrica/aeronáutica, configurando EC1 (domínio fora de SW) e EC2 (software usado como ferramenta de análise)."",
  ""matched_ic"": [],
  ""matched_ec"": [""EC1"", ""EC2""],
  ""evidence_tags"": [""markov"", ""reliability""],
  ""software_context"": ""not_software_process"",
  ""stochastic_method"": ""markov_chain"",
  ""forecast_target"":"
171,ca03cfce,Testing Apache OpenOffice Writer using statistical usage testing technique,10.1007/s13198-014-0237-2,exclude,maybe,claude-sonnet-4-6,"```json
{
  ""decision"": ""maybe"",
  ""rationale"": ""O título menciona 'statistical usage testing' aplicado ao Apache OpenOffice Writer, o que pode envolver modelagem estocástica (IC2) para testes de software; porém, sem abstract disponível, não é possível confirmar se o foco é no processo de desenvolvimento/teste de SW ou se 'software' é apenas o objeto de teste (EC2). A ambiguidade impede decisão definitiva."",
  ""matched_ic"": [""IC2""],
  ""matched_ec"": [],
  ""evidence_tags"": [""stochastic_modeling"", ""software_testing"", ""insufficient_abstract"", ""full_text_required""],
  ""software_context"": ""software_"
172,945b0b8d,A strong deviation theorem for markov chains functional indexed by a non-homogeneous tree,10.1007/978-3-642-11276-8_44,exclude,exclude,claude-sonnet-4-6,"```json
{
  ""decision"": ""exclude"",
  ""rationale"": ""O título indica um trabalho puramente teórico sobre cadeias de Markov em árvores não-homogêneas, sem qualquer aplicação a processos de desenvolvimento de software. Mesmo sem abstract disponível, o contexto (venue de soft computing, terminologia matemática pura) aponta para EC3 (algoritmo teórico sem aplicação a processos de SW)."",
  ""matched_ic"": [],
  ""matched_ec"": [""EC3""],
  ""evidence_tags"": [""markov""],
  ""software_context"": ""not_software_process"",
  ""stochastic_method"": ""markov_chain"",
  ""forecast_target"": ""none"",
  ""process_data_source"": """
170,3173702b,Dual genetic neural network method for robust optimization of square box forming,10.1109/AEMCSE51986.2021.00122,exclude,exclude,claude-sonnet-4-6,"```json
{
  ""decision"": ""exclude"",
  ""rationale"": ""O paper trata de otimização robusta de conformação de chapas metálicas (sheet metal deep drawing), um processo de manufatura industrial sem relação com processos de desenvolvimento de software. O uso de Monte Carlo é aplicado a um domínio de engenharia mecânica/manufatura, não a processos de SW."",
  ""matched_ic"": [],
  ""matched_ec"": [""EC1"", ""EC2""],
  ""evidence_tags"": [""monte_carlo"", ""simulation""],
  ""software_context"": ""not_software_process"",
  ""stochastic_method"": ""monte_carlo"",
  ""forecast_target"": ""none"",
  ""process_data_source"": ""none"",
  "
173,a60327a0,The State of the ML-universe: 10 Years of Artificial Intelligence & Machine Learning Software Development on GitHub,10.1145/3379597.3387473,exclude,maybe,claude-sonnet-4-6,"```json
{
  ""decision"": ""maybe"",
  ""rationale"": ""O estudo minera repositórios GitHub de projetos de AI/ML (commits, issues, pull requests) para caracterizar padrões de desenvolvimento, o que se alinha ao IC4. Porém, o foco parece ser na caracterização descritiva da comunidade AI/ML como domínio de aplicação, e não na descoberta ou melhoria de modelos de processo de software em si, aproximando-se do EC2 (software como objeto de estudo, não processo sendo minerado para process mining)."",
  ""matched_ic"": [""IC4""],
  ""matched_ec"": [],
  ""evidence_tags"": [""repository_mining"", ""version_control"", ""iss"
174,c57ba565,An approach to analyze model based software reliability considering error propagation,10.1109/PIC.2016.7949576,exclude,maybe,claude-sonnet-4-6,"```json
{
  ""decision"": ""maybe"",
  ""rationale"": ""O título menciona confiabilidade de software baseada em modelos e propagação de erros, o que pode envolver modelagem estocástica (IC2) no contexto de software. Porém, sem abstract, não é possível confirmar se foca no processo de desenvolvimento de SW ou em confiabilidade de sistema/produto, nem identificar o método estocástico utilizado."",
  ""matched_ic"": [""IC2""],
  ""matched_ec"": [],
  ""evidence_tags"": [""reliability"", ""stochastic_modeling"", ""insufficient_abstract"", ""full_text_required""],
  ""software_context"": ""unclear"",
  ""stochastic_method"": ""u"
176,1bb8f057,Service-oriented middleware for financial Monte Carlo simulations on the cell broadband engine,10.1002/cpe.1529,exclude,exclude,claude-sonnet-4-6,"```json
{
  ""decision"": ""exclude"",
  ""rationale"": ""O título indica explicitamente aplicação de Monte Carlo a simulações financeiras, não a processos de desenvolvimento de software. EC1 (domínio fora de SW) se aplica claramente."",
  ""matched_ic"": [],
  ""matched_ec"": [""EC1""],
  ""evidence_tags"": [""monte_carlo""],
  ""software_context"": ""not_software_process"",
  ""stochastic_method"": ""monte_carlo"",
  ""forecast_target"": ""none"",
  ""process_data_source"": ""none"",
  ""confidence"": ""high""
}
```"
175,7b6c34f9,Proceedings of the 1998 Reliability and Maintainability Symposium,,exclude,exclude,claude-sonnet-4-6,"```json
{
  ""decision"": ""exclude"",
  ""rationale"": ""O título refere-se a anais de um simpósio de Reliability and Maintainability de 1998, sem abstract disponível e sem evidência de relação com process mining, modelagem estocástica de processos de SW ou mineração de repositórios. O domínio aparente é confiabilidade/manutenibilidade de sistemas, não processos de desenvolvimento de software."",
  ""matched_ic"": [],
  ""matched_ec"": [""EC1"", ""EC4""],
  ""evidence_tags"": [""insufficient_abstract"", ""reliability""],
  ""software_context"": ""not_software_process"",
  ""stochastic_method"": ""none"",
  ""forecast_targe"
178,2576fc2d,Boosting the efficiency of compound virtual experiments through a priori exploration of the solver setting space,,exclude,exclude,claude-sonnet-4-6,"```json
{
  ""decision"": ""exclude"",
  ""rationale"": ""O título refere-se a experimentos virtuais compostos e exploração de espaços de configuração de solvers, sem qualquer relação com process mining, modelagem estocástica de processos de SW ou mineração de repositórios. O contexto é claramente fora do escopo da SLR PATHCAST."",
  ""matched_ic"": [],
  ""matched_ec"": [""EC1"", ""EC2""],
  ""evidence_tags"": [],
  ""software_context"": ""not_software_process"",
  ""stochastic_method"": ""none"",
  ""forecast_target"": ""none"",
  ""process_data_source"": ""none"",
  ""confidence"": ""medium""
}
```"
179,04f44d79,Design and computer research of a nonlinear stochastic models describing the dynamics of interacting populations,,exclude,exclude,claude-sonnet-4-6,"```json
{
  ""decision"": ""exclude"",
  ""rationale"": ""O título indica modelagem estocástica de dinâmica de populações interagentes, domínio de ecologia/biologia, sem qualquer relação com processos de desenvolvimento de software. EC1 se aplica claramente."",
  ""matched_ic"": [],
  ""matched_ec"": [""EC1""],
  ""evidence_tags"": [""stochastic_modeling""],
  ""software_context"": ""not_software_process"",
  ""stochastic_method"": ""other_stochastic"",
  ""forecast_target"": ""none"",
  ""process_data_source"": ""none"",
  ""confidence"": ""high""
}
```"
177,ae1ad480,Incorporation of Markov reliability models for digital instrumentation and control systems into existing PRAs,,exclude,exclude,claude-sonnet-4-6,"```json
{
  ""decision"": ""exclude"",
  ""rationale"": ""O paper trata de modelos de confiabilidade de Markov para sistemas de instrumentação e controle nuclear (PRA - Probabilistic Risk Assessment), claramente fora do domínio de processos de desenvolvimento de software. O contexto é nuclear/engenharia de confiabilidade, não SE."",
  ""matched_ic"": [],
  ""matched_ec"": [""EC1""],
  ""evidence_tags"": [""markov"", ""reliability""],
  ""software_context"": ""not_software_process"",
  ""stochastic_method"": ""markov_chain"",
  ""forecast_target"": ""reliability"",
  ""process_data_source"": ""none"",
  ""confidence"": ""high""
}
```"
180,c7fead27,"Insurance-based cloud computing - Architecture, risk analysis and experiment",10.1109/CISE.2010.5676964,exclude,exclude,claude-sonnet-4-6,"```json
{
  ""decision"": ""exclude"",
  ""rationale"": ""O título refere-se a computação em nuvem com modelo de seguros e análise de risco, sem qualquer indicação de process mining, modelagem estocástica de processos de SW ou forecasting de métricas de processo. O domínio é infraestrutura/cloud, não processos de desenvolvimento de software."",
  ""matched_ic"": [],
  ""matched_ec"": [""EC1"", ""EC2""],
  ""evidence_tags"": [""insufficient_abstract""],
  ""software_context"": ""not_software_process"",
  ""stochastic_method"": ""none"",
  ""forecast_target"": ""none"",
  ""process_data_source"": ""none"",
  ""confidence"": ""medium"""
181,4a1d905a,"Software failure intensity, reliability and optimal stopping time incorporating repair policies",10.1142/S0218539306002379,exclude,maybe,claude-sonnet-4-6,"```json
{
  ""decision"": ""maybe"",
  ""rationale"": ""O título menciona 'software failure intensity', 'reliability' e 'optimal stopping time with repair policies', o que pode relacionar-se com modelagem estocástica de confiabilidade de software (IC2/IC3), mas sem abstract não é possível confirmar se o foco é no processo de desenvolvimento de SW ou apenas no produto/sistema em operação, o que poderia configurar EC2."",
  ""matched_ic"": [""IC2"", ""IC3""],
  ""matched_ec"": [],
  ""evidence_tags"": [""stochastic_modeling"", ""reliability"", ""insufficient_abstract"", ""full_text_required""],
  ""software_context"": ""unc"
183,82994aed,On the convergence of chemical reaction optimization for combinatorial optimization,10.1109/TEVC.2012.2227973,exclude,exclude,claude-sonnet-4-6,"```json
{
  ""decision"": ""exclude"",
  ""rationale"": ""O título indica um estudo sobre convergência de otimização por reação química para problemas combinatórios, sem qualquer relação com process mining, processos de software ou modelagem estocástica de processos de SW. O contexto é claramente de algoritmos de otimização teóricos/computação evolucionária."",
  ""matched_ic"": [],
  ""matched_ec"": [""EC3""],
  ""evidence_tags"": [],
  ""software_context"": ""not_software_process"",
  ""stochastic_method"": ""none"",
  ""forecast_target"": ""none"",
  ""process_data_source"": ""none"",
  ""confidence"": ""high""
}
```"
