internal_id,title,doi,source_db,year,abstract_source,abstract_match_type,ta_decision_original,ta_rationale_original,ta_decision_rescreened,ta_rationale_rescreened,ta_matched_ic_rescreened,ta_matched_ec_rescreened,ta_confidence_rescreened,ta_evidence_status_rescreened,ta_screened_at_rescreened,ta_batch_id_rescreened,changed,transition
45593e75,SANGE - Stochastic automata networks generator: A tool to efficiently predict events through structured Markovian models,10.18293/SEKE2015-087,scopus,2015,openalex,doi_exact,maybe,"Título sugere ferramenta para modelos Markovianos estruturados e predição de eventos, potencialmente relevante para IC2 e IC3. Porém, sem abstract disponível, é impossível confirmar se aplica especificamente a processos de desenvolvimento de software ou se é genérico (BPM/sistemas em geral). Publicado em SEKE (venue relevante em SE), o que aumenta probabilidade de aplicação em SW.",maybe,"O artigo apresenta um método para aprender automaticamente modelos SAN (Stochastic Automata Networks) a partir de dados, com potencial para forecasting. Porém, o abstract não especifica aplicação a processos de software, processos de desenvolvimento, event logs de SW ou repositórios. A relevância depende de avaliar o texto completo para confirmar se há aplicação em engenharia de software ou apenas método genérico.",,,low,verified_abstract,2026-07-09T10:25:37.221162+00:00,msgbatch_01AQqu9FZ2tfPZnwcQKRSTQq,False,maybe→maybe
4680bd88,A mixed software rejuvenation policy for multiple degradations software system,10.1109/HPCC.2009.18,scopus,2009,openalex,doi_exact,exclude,"O título refere-se a 'software rejuvenation policy' (rejuvenação de software), que é um tópico de confiabilidade e disponibilidade de sistemas, não de process mining, modelagem estocástica de processos de desenvolvimento de SW, ou forecasting de métricas de processo de SW. Sem abstract disponível, não há evidência de que o trabalho aborde processos de desenvolvimento de software ou event logs de processos de SW.",exclude,"O artigo trata de rejuvenação de software e confiabilidade em sistemas operacionais, usando Markov chains e Petri nets. Contudo, não atende aos critérios de inclusão da SLR PATHCAST: não aplica process mining a artefatos de SW (IC1), não modela processos de desenvolvimento de SW (IC2), não faz forecasting de métricas de processo de SW como lead time ou cycle time (IC3), e não minera repositórios de desenvolvimento (IC4). O foco é em confiabilidade e disponibilidade de sistemas em produção, não e",,EC1,high,verified_abstract,2026-07-09T10:25:37.221162+00:00,msgbatch_01AQqu9FZ2tfPZnwcQKRSTQq,False,exclude→exclude
403968f1,Business process simulation survival guide,10.1007/978-3-642-45100-3_15,scopus,2015,core,title_exact,maybe,"Título sugere foco em simulação de processos de negócio (BPM genérico), mas sem resumo é impossível determinar se inclui processos de SW, modelagem estocástica aplicada a development processes, ou forecasting em contexto de engenharia de software. Pode ser handbook genérico em BPM sem aplicação específica a SW.",exclude,"Artigo aborda simulação de processos de negócio de forma genérica, sem foco específico em processos de desenvolvimento de software. Apesar de mencionar process mining como técnica para criar modelos de simulação, não há evidência de aplicação a artefatos ou contextos de SW (commits, issues, CI/CD, repositórios).",,EC1,high,verified_abstract,2026-07-09T10:25:37.221162+00:00,msgbatch_01AQqu9FZ2tfPZnwcQKRSTQq,True,maybe→exclude
3250a9ce,From process mining to process design: A simulation model to reduce conformance risk,,scopus,2015,core,title_exact,maybe,"O título sugere forte relevância a process mining e simulation (potencialmente IC2 e/ou IC1), mas sem abstract disponível não é possível confirmar se o escopo é SW ou outro domínio (BPM genérico, manufatura, saúde). A menção a 'conformance risk' é característica de process mining, mas falta clareza sobre a aplicação específica.",maybe,"O artigo trata de process mining e simulação para reduzir 'conformance risk' em processos, com metodologia de design ciente de conformidade. Porém, o abstract não explicita claramente se o contexto é processos de software (SW) ou processos de negócio genéricos. A falta de menção a artefatos de SW, event logs de SW ou desenvolvimento de software torna incerta a aplicabilidade aos critérios de inclusão específicos da SLR PATHCAST.",IC1,,low,verified_abstract,2026-07-09T10:25:37.221162+00:00,msgbatch_01AQqu9FZ2tfPZnwcQKRSTQq,False,maybe→maybe
1c397917,Declaratively codifying software architectures using virtual software classifications,,scopus,1999,semanticscholar,title_exact,exclude,"O título refere-se a codificação de arquiteturas de software usando classificações virtuais, focando em representação e modelagem de arquitetura, não em process mining, modelagem estocástica de processos, forecasting de métricas de processo ou mineração de repositórios para descoberta de processos de desenvolvimento de SW. Sem resumo disponível, não há evidência de atendimento a nenhum IC da SLR PATHCAST.",exclude,"O artigo trata de conformance checking de arquitetura de software usando classificações virtuais, mas não aborda process mining, modelagem estocástica, forecasting de métricas de processo ou mineração de repositórios. Foca em verificação estática de conformidade arquitetural, não em análise de processos de desenvolvimento ou event logs.",,EC3,high,verified_abstract,2026-07-09T10:25:37.221162+00:00,msgbatch_01AQqu9FZ2tfPZnwcQKRSTQq,False,exclude→exclude
5cea9075,Describing software developers affectiveness through Markov chain models,10.1285/i20705948v13n1p96,scopus,2020,openalex,doi_exact,maybe,"Título sugere aplicação de Markov chains a processos de desenvolvedores de software (potencial IC2), mas sem abstract disponível não há como confirmar se efetivamente estuda processos de desenvolvimento de SW ou apenas usa 'developer' como sujeito de análise comportamental desconectada de processos. Requer verificação do corpo do artigo.",exclude,"Embora use Markov chains e analise repositórios de software, o foco é em análise de sentimento/emoção em comentários de desenvolvedores para entender dinâmica social, não em descoberta, conformance ou previsão de processos de desenvolvimento de software. A aplicação de modelagem estocástica não se volta para processos de SW (workflows, ciclos de desenvolvimento, lead time, etc.), mas para comportamento interpessoal.",,EC3,high,verified_abstract,2026-07-09T10:25:37.221162+00:00,msgbatch_01AQqu9FZ2tfPZnwcQKRSTQq,True,maybe→exclude
4a7f337f,Evaluating Performance of Software Architecture Models with the Palladio Component Model,10.4018/978-1-60566-060-8.ch064,scopus,2009,openalex,doi_exact,exclude,"O título indica avaliação de modelos de arquitetura de software usando Palladio, focando em performance de componentes. Não há evidência de process mining, modelagem estocástica de processos de desenvolvimento, forecasting de métricas de processo ou mineração de repositórios. Trata-se de engenharia de software arquitetural, não de análise/descoberta de processos de desenvolvimento.",exclude,"O paper é sobre previsão de performance de arquitetura de software usando o Palladio Component Model, focando em transformação de modelos de design em modelos analíticos/simulação. Não trata de process mining, mineração de repositórios, event logs de processos de desenvolvimento ou modelagem de processos de SW; trata de performance de sistemas em execução, não do processo de desenvolvimento.",,EC2|EC3,high,verified_abstract,2026-07-09T10:25:37.221162+00:00,msgbatch_01AQqu9FZ2tfPZnwcQKRSTQq,False,exclude→exclude
00451009,A foundational study on the applicability of genetic algorithm to software engineering problems,10.1109/CEC.2007.4424746,scopus,2007,openalex,doi_exact,exclude,"O título sugere aplicação de algoritmos genéticos a problemas de engenharia de software de forma genérica, sem evidência clara de relação com process mining, modelagem estocástica, forecasting de processos ou análise de event logs. Sem resumo disponível, não é possível confirmar alinhamento com o escopo PATHCAST (intersecção específica com processos de desenvolvimento de SW).",exclude,"O paper trata de algoritmos genéticos como ferramenta de otimização em problemas de engenharia de software genéricos, sem foco em process mining, modelagem estocástica de processos, forecasting de métricas de processo ou análise de event logs/repositórios de SW. GA é um método sem aplicação específica a processos de desenvolvimento de software.",,EC3,high,verified_abstract,2026-07-09T10:25:37.221162+00:00,msgbatch_01AQqu9FZ2tfPZnwcQKRSTQq,False,exclude→exclude
4d7eb1d2,Workflow-based distributed environment for legacy simulation applications,,scopus,2011,core,title_exact,exclude,"O título sugere foco em ambiente distribuído para simulação de aplicações legadas, sem indicação clara de process mining, modelagem estocástica de processos de SW, forecasting de métricas de processo ou mineração de repositórios. Sem abstract, não é possível confirmar relevância ao escopo PATHCAST; a terminologia 'workflow' é genérica e 'legacy simulation' não mapeia aos critérios de inclusão estabelecidos.",exclude,"O artigo trata de ambiente de simulação para aplicações legadas científicas usando Monte Carlo, não abordando process mining, modelagem estocástica de processos de software, forecasting de métricas de processo de SW, ou mineração de repositórios. A aplicação é em domínio de simulação científica (precipitação em ligas de cobre-ferro), não em processos de desenvolvimento de software.",,EC1|EC3,high,verified_abstract,2026-07-09T10:25:37.221162+00:00,msgbatch_01AQqu9FZ2tfPZnwcQKRSTQq,False,exclude→exclude
660e955e,Gene selection for predicting survival outcomes of cancer patients in microarray studies,10.1007/978-1-4020-8741-7_73,scopus,2008,core,title_exact,exclude,"O paper trata de seleção de genes para predição de sobrevida em estudos de microarray de câncer. Domínio claramente fora de engenharia de software (saúde/oncologia), sem qualquer conexão a processos de desenvolvimento de software, event logs, repositórios de código ou modelagem estocástica de SW.",exclude,"O artigo trata de seleção de genes e predição de sobrevida em câncer usando microarray, domínio de bioinformática/oncologia. Não aborda process mining, modelagem estocástica de processos de software, forecasting em processos de desenvolvimento de SW, ou mineração de repositórios de software. EC1 aplica-se claramente: domínio fora de software (saúde/oncologia).",,EC1,high,verified_abstract,2026-07-09T10:25:37.221162+00:00,msgbatch_01AQqu9FZ2tfPZnwcQKRSTQq,False,exclude→exclude
097528e7,Measuring downside risk using high-frequency data: Realized downside risk measure,10.1080/03610918.2012.655826,scopus,2013,openalex,doi_exact,exclude,"O artigo trata de modelagem de risco financeiro (downside risk) usando dados de alta frequência, claramente fora do domínio de processos de software. Nenhum dos critérios de inclusão (IC1-IC4) é atendido, pois não há menção a process mining, modelagem estocástica de processos de SW, forecasting de métricas de desenvolvimento ou mineração de repositórios de software.",exclude,"O artigo trata exclusivamente de risco financeiro em mercados de ações (China stock market), aplicando modelagem estocástica (Monte Carlo) e teoria de limites centrais a dados de preços de ativos. Não há conexão com processos de software, engenharia de software, mineração de repositórios ou qualquer artefato de desenvolvimento de software.",,EC1,high,verified_abstract,2026-07-09T10:25:37.221162+00:00,msgbatch_01AQqu9FZ2tfPZnwcQKRSTQq,False,exclude→exclude
014d2896,Accelerating Full and Fast Simulation of the CMS Experiment,10.22323/1.450.0286,scopus,2024,openalex,doi_exact,exclude,"O paper trata de simulação de experimentos de física de partículas (CMS - Compact Muon Solenoid) no CERN, não de processos de desenvolvimento de software. Domínio claramente fora do escopo da SLR (EC1).",exclude,"O paper trata de otimizações de simulação de detectores para física de partículas (experimento CMS/LHC), não abordando processos de desenvolvimento de software, process mining ou modelagem estocástica de processos de SW. Claramente fora do escopo da SLR PATHCAST.",,EC1,high,verified_abstract,2026-07-09T10:25:37.221162+00:00,msgbatch_01AQqu9FZ2tfPZnwcQKRSTQq,False,exclude→exclude
