internal_id,title,doi,year,QA1,QA2,QA3,QA4,QA5,QA6,QA7,QA8,qa_total,qa_include,qa_rationale,qa_scored_at,qa_model,origin
37b22a16,Mining Software Process Lines,10.1145/2889160.2889267,2016.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,False,"QA1: Research objective clearly stated—developing a framework for Process Mining techniques in Software Process Lines. QA2: Software engineering context explicitly described—software development domain and process variants. QA3-8: This is a research proposal/position paper with no data source, formal technique definition, empirical validation, quality metrics, reproducibility details, or threat discussion provided.",2026-04-28T15:15:00.217448+00:00,claude-haiku-4-5-20251001,working_set
f356af5c,Predicting Release Time for Open Source Software Based on the Generalized Software Reliability Model,10.1109/Agile.2015.19,2015.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,6.0,True,Clear research objective: predict release dates in agile/OSS using reliability models. SE context explicitly stated: agile development and open source software. Data source identified: OSS projects with issue/fault detection data. Stochastic technique named: Generalized Software Reliability Model (GSRM) based on stochastic process. Empirical evaluation: applied to OSS with error rate metric (0.572% best case). Quality metric reported: Error Rate. Threats to validity and data availability not mentioned.,2026-04-28T15:15:00.895260+00:00,claude-haiku-4-5-20251001,working_set
fa561e12,Software process line discovery,10.1145/2785592.2785605,2015.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,True,"The paper clearly states research objective: discovering Software Process Lines (SPrL) from project logs. It describes SE context (software process definition, project logs) and names a specific data source (Mobius company project log). The v-algorithm is formally proposed as a process mining technique using thresholds to distinguish base/variable/noise relations. Empirical validation occurs via case study on real company data with identified process insights. However, no threats to validity are discussed, no reproducibility artifacts or datasets are mentioned, and no quantitative quality metr",2026-04-28T15:15:01.022611+00:00,claude-haiku-4-5-20251001,working_set
53d897a8,Discovery of functional architectures from event logs,,2015.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,True,"Clear research objectives on discovering functional architecture from event logs using process discovery (QA1). Software engineering context explicitly stated: functional architecture decomposition, component behavior, and workflow modeling (QA2). Data sources named: event logs and message sequence charts (QA3). Process discovery technique formally identified as the core approach (QA4). Empirical validation through running example of payment system (QA5). No threats to validity or limitations discussion evident (QA6). No mention of dataset availability or reproducibility package (QA7). No proc",2026-04-28T15:15:01.143866+00:00,claude-haiku-4-5-20251001,working_set
6fd30d7e,Process Mining Software Repositories from Student Projects in an Undergraduate Software Engineering Course,10.1145/2591062.2591152,2014.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,6.0,True,"Clear research objective stated (mining process data from student repositories to provide learning analytics). SE context well-described (undergraduate course, team-based projects, three repositories: wiki, VCS, issue tracking). Data source reproducibly described (19 student teams, 5 members each, three repository types). However, no specific PM technique formally named (alpha miner, inductive miner, etc.—only 'process mining' mentioned generically). Empirical validation present (real data analysis of 19 teams). Limitations and challenges discussed. Code/data availability not mentioned. Multip",2026-04-28T15:15:01.548317+00:00,claude-haiku-4-5-20251001,working_set
c7682ec2,Software process discovery using link analysis,10.1109/ICCSN.2011.6014218,2011.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,True,"Research objective is clearly stated (explore process discovery via link analysis on FreeBSD repository). SE context (open source development, repository mining) and data source (FreeBSD repository) are identified. However, no specific PM technique is formally named, no quality metrics are reported, reproducibility and validity threats are not discussed.",2026-04-28T15:15:02.624468+00:00,claude-haiku-4-5-20251001,working_set
84315802,Monte Carlo simulation based estimations: Case from a global outsourcing company,10.1109/ITMC.2011.5996034,2011.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,True,"QA1: Clear research objective to develop stochastic models and Monte Carlo simulation for effort estimation. QA2: SE context explicitly stated (software project life cycle phases, effort estimation, outsourcing organization). QA4: Monte Carlo simulation technique formally named. QA5: Empirical validation in mid-sized software services outsourcing organization. QA3, QA7: No reproducible data source or code/dataset availability mentioned. QA6: No threats to validity discussed. QA8: No process model quality metrics (fitness, precision, etc.) reported.",2026-04-28T15:15:02.884743+00:00,claude-haiku-4-5-20251001,working_set
917f238d,Applicability of Process Discovery Algorithms for Software Organizations,10.1109/SEAA.2009.87,2009.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,True,"Research objective is clear (effectiveness of process discovery algorithms in software organizations). Software engineering context is stated (process modeling for software process improvement teams). Four process discovery/mining algorithms are formally mentioned. A case study provides empirical validation, and discrepancies/weaknesses are discussed as validity concerns. However, specific data source is not named, no quality metrics (fitness, precision, etc.) are reported, and reproducibility/data availability is not mentioned.",2026-04-28T15:15:03.181777+00:00,claude-haiku-4-5-20251001,working_set
0fcd5ece,A method for stochastic modeling the software development process in constrained resource environments,10.1109/SIEDS.2008.4559698,2008.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,False,"QA1: Research objectives clearly stated (process improvement diagnosis and simulation of software development). QA2: Software engineering context is described (software development process, process improvement, process diagnosis). QA4: Stochastic technique formally named (Monte Carlo simulation). QA3-QA8: No evidence in abstract of specific data sources, empirical validation, validity discussion, reproducibility resources, or quality metrics reported.",2026-04-28T15:15:03.344417+00:00,claude-haiku-4-5-20251001,working_set
1de657c1,Process Cube for Software Defect Resolution,10.1109/APSEC.2014.45,2014.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,6.0,True,"Clear research objective (process cube for defect resolution analysis); SE context detailed (ITS, PCR, VCS systems); data source reproducible (Google Chromium project); PM technique formally defined (process cube, OLAP operations, process mining perspectives); empirical validation via case study; process mining metrics reported (control flow, time perspective analysis); no explicit discussion of validity threats or data/code availability.",2026-04-28T15:15:03.369700+00:00,claude-haiku-4-5-20251001,working_set
9a4decc9,Mining and Assessing Issue Resolution Processes in Open Source Software Repositories,10.1109/CSCWD64889.2025.11033176,2025.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,6.0,True,"QA1: Clear research objectives stated—examining relationship between process organization (uncertainty) and issue resolution efficiency. QA2: Software engineering context well-described—open-source software development, GitHub issue resolution processes. QA3: Data source reproducibly described—real-world OSS projects' repositories are the data source, though specific project names not listed in abstract. QA4: PM technique formally defined—Direct Follow Graphs (DFGs) and entropy-guided KMeans++ clustering are explicitly named as stochastic/process mining techniques. QA5: Empirically validated—f",2026-04-29T12:35:00.018112+00:00,claude-haiku-4-5-20251001,auxiliary
b5b3cb90,Software Process Analysis Methodology – A Methodology Based on Lessons Learned in Embracing Legacy Software,10.1109/ICSME.2018.00076,2018.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,6.0,True,"QA1: Research objectives clearly stated—methodology for software process analysis using process mining on legacy systems. QA2: SE context explicitly described—industrial legacy software systems at ASML, a high-tech company. QA3: Data source identified—ASML case study with observations from system runtime logs. QA4: PM technique named—process mining is the core technique explicitly mentioned for analyzing software processes. QA5: Empirical validation—case study at ASML demonstrates real-world application with lessons learned. QA6: Validity discussion present—paper addresses the practical challe",2026-04-29T12:35:00.204641+00:00,claude-haiku-4-5-20251001,auxiliary
